textbox22,Textbox9
generated on 13/04/2021 00:54:33 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Peru,Region of the Americas of WHO,Tropical South America,2017,26,2017-06-26,2017-07-02,,46,0,0,6,,0,6,0,0,1,1,7,39,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,27,2017-07-03,2017-07-09,,58,0,0,4,,0,4,0,1,0,1,5,53,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,28,2017-07-10,2017-07-16,,54,0,0,8,,0,8,0,0,0,0,8,46,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,29,2017-07-17,2017-07-23,,54,0,0,8,,0,8,0,0,0,0,8,46,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,30,2017-07-24,2017-07-30,,43,0,0,4,,0,4,0,0,0,0,4,39,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,31,2017-07-31,2017-08-06,,50,0,0,3,,0,3,1,0,0,1,4,46,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,32,2017-08-07,2017-08-13,,54,0,0,3,,0,3,1,0,0,1,4,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,33,2017-08-14,2017-08-20,,38,0,0,0,,0,0,0,0,0,0,0,38,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,34,2017-08-21,2017-08-27,,46,0,0,0,,0,0,0,0,0,0,0,46,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,35,2017-08-28,2017-09-03,,43,0,0,1,,0,1,0,0,0,0,1,42,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,36,2017-09-04,2017-09-10,,47,0,0,3,,0,3,0,0,0,0,3,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,37,2017-09-11,2017-09-17,,34,0,0,0,,0,0,0,0,0,0,0,34,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,38,2017-09-18,2017-09-24,,48,0,0,10,,0,10,0,0,0,0,10,38,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,39,2017-09-25,2017-10-01,,40,0,0,5,,0,5,0,0,0,0,5,35,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,40,2017-10-02,2017-10-08,,52,0,0,6,,0,6,0,0,0,0,6,46,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,41,2017-10-09,2017-10-15,,43,0,0,4,,0,4,0,0,0,0,4,39,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,42,2017-10-16,2017-10-22,,41,0,0,3,,0,3,0,0,1,1,4,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,43,2017-10-23,2017-10-29,,55,0,0,10,,0,10,1,0,0,1,11,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,44,2017-10-30,2017-11-05,,43,0,0,3,,0,3,1,1,0,2,5,38,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,45,2017-11-06,2017-11-12,,50,0,0,6,,0,6,0,0,0,0,6,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,46,2017-11-13,2017-11-19,,52,0,0,7,,0,7,1,0,0,1,8,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,47,2017-11-20,2017-11-26,,46,0,0,4,,0,4,3,1,3,7,11,35,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,48,2017-11-27,2017-12-03,,30,0,0,2,,0,2,1,0,0,1,3,27,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,49,2017-12-04,2017-12-10,,63,0,0,12,,0,12,1,4,9,14,26,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,50,2017-12-11,2017-12-17,,54,0,0,4,,0,4,0,9,0,9,13,41,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,51,2017-12-18,2017-12-24,,42,0,0,3,,0,3,1,3,1,5,8,34,No Report
Peru,Region of the Americas of WHO,Tropical South America,2017,52,2017-12-25,2017-12-31,,40,0,0,4,,0,4,1,0,2,3,7,33,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,1,2018-01-01,2018-01-07,,75,0,0,3,,0,3,0,6,1,7,10,65,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,2,2018-01-08,2018-01-14,,33,0,0,1,,0,1,1,2,0,3,4,29,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,3,2018-01-15,2018-01-21,,40,0,0,2,,0,2,3,2,0,5,7,33,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,4,2018-01-22,2018-01-28,,67,0,4,6,,0,10,2,1,0,3,13,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,5,2018-01-29,2018-02-04,,75,0,1,2,,0,3,2,0,0,2,5,70,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,6,2018-02-05,2018-02-11,,75,0,10,6,,0,16,4,0,0,4,20,55,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,7,2018-02-12,2018-02-18,,91,0,3,4,,0,7,2,0,7,9,16,75,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,8,2018-02-19,2018-02-25,,57,0,7,5,,0,12,6,0,2,8,20,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,9,2018-02-26,2018-03-04,,47,0,1,4,,0,5,1,0,1,2,7,40,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,10,2018-03-05,2018-03-11,,38,0,1,5,,0,6,0,0,2,2,8,30,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,11,2018-03-12,2018-03-18,,39,0,1,1,,0,2,0,0,1,1,3,36,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,12,2018-03-19,2018-03-25,,41,0,2,0,,0,2,0,0,2,2,4,37,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,13,2018-03-26,2018-04-01,,39,0,1,0,,0,1,0,0,2,2,3,36,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,14,2018-04-02,2018-04-08,,52,0,3,3,,0,6,0,0,1,1,7,45,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,15,2018-04-09,2018-04-15,,38,0,8,3,,0,11,1,0,0,1,12,26,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,16,2018-04-16,2018-04-22,,56,0,10,0,,0,10,2,0,0,2,12,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,17,2018-04-23,2018-04-29,,88,0,14,0,,0,14,0,0,0,0,14,74,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,18,2018-04-30,2018-05-06,,89,0,14,0,,0,14,1,1,0,2,16,73,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,19,2018-05-07,2018-05-13,,70,0,14,0,,0,14,0,1,0,1,15,55,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,20,2018-05-14,2018-05-20,,95,0,38,0,,0,38,1,0,0,1,39,56,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,21,2018-05-21,2018-05-27,,112,0,39,0,,0,39,1,0,0,1,40,72,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,22,2018-05-28,2018-06-03,,202,0,69,0,,0,69,0,0,0,0,69,133,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,23,2018-06-04,2018-06-10,,294,0,100,0,,0,100,1,0,5,6,106,188,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,24,2018-06-11,2018-06-17,,301,0,113,1,,0,114,5,0,2,7,121,180,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,25,2018-06-18,2018-06-24,,304,0,103,1,,0,104,2,0,1,3,107,197,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,26,2018-06-25,2018-07-01,,406,0,121,2,,0,123,4,0,5,9,132,274,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,27,2018-07-02,2018-07-08,,316,0,89,0,,0,89,9,0,1,10,99,217,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,28,2018-07-09,2018-07-15,,289,0,79,0,,0,79,10,1,0,11,90,199,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,29,2018-07-16,2018-07-22,,95,0,17,0,,0,17,2,0,0,2,19,76,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,30,2018-07-23,2018-07-29,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,31,2018-07-30,2018-08-05,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,32,2018-08-06,2018-08-12,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,33,2018-08-13,2018-08-19,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,34,2018-08-20,2018-08-26,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,35,2018-08-27,2018-09-02,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,36,2018-09-03,2018-09-09,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,37,2018-09-10,2018-09-16,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,38,2018-09-17,2018-09-23,,,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,39,2018-09-24,2018-09-30,,43,0,0,0,,0,0,1,0,0,1,1,42,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,40,2018-10-01,2018-10-07,,46,0,0,0,,0,0,1,0,0,1,1,45,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,41,2018-10-08,2018-10-14,,65,0,0,0,,0,0,2,1,1,4,4,61,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,42,2018-10-15,2018-10-21,,43,0,0,1,,0,1,0,0,0,0,1,42,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,43,2018-10-22,2018-10-28,,26,0,9,0,,0,9,0,0,0,0,9,17,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,44,2018-10-29,2018-11-04,,38,0,0,0,,0,0,3,0,0,3,3,35,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,45,2018-11-05,2018-11-11,,37,0,1,0,,0,1,0,0,0,0,1,36,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,46,2018-11-12,2018-11-18,,56,0,0,2,,0,2,2,0,0,2,4,52,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,47,2018-11-19,2018-11-25,,46,0,2,1,,0,3,1,0,0,1,4,42,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,48,2018-11-26,2018-12-02,,31,0,0,1,,0,1,2,0,0,2,3,28,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,49,2018-12-03,2018-12-09,,43,0,1,0,,0,1,1,0,0,1,2,41,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,50,2018-12-10,2018-12-16,,32,0,0,3,,0,3,3,0,0,3,6,26,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,51,2018-12-17,2018-12-23,,37,0,2,0,,0,2,0,0,0,0,2,35,No Report
Peru,Region of the Americas of WHO,Tropical South America,2018,52,2018-12-24,2018-12-30,,17,0,0,1,,1,2,0,0,0,0,2,15,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,1,2018-12-31,2019-01-06,,22,0,1,0,,0,1,0,0,0,0,1,21,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,2,2019-01-07,2019-01-13,,75,0,0,7,,0,7,0,0,0,0,7,68,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,3,2019-01-14,2019-01-20,,31,0,1,5,,0,6,0,0,0,0,6,25,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,4,2019-01-21,2019-01-27,,36,0,0,4,,0,4,1,0,0,1,5,31,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,5,2019-01-28,2019-02-03,,48,0,0,19,,0,19,0,0,0,0,19,29,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,6,2019-02-04,2019-02-10,,52,0,0,14,,0,14,0,0,0,0,14,38,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,7,2019-02-11,2019-02-17,,31,0,1,8,,0,9,1,0,0,1,10,21,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,8,2019-02-18,2019-02-24,,35,0,0,3,,0,3,0,0,0,0,3,32,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,9,2019-02-25,2019-03-03,,42,0,0,14,,0,14,0,0,0,0,14,28,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,10,2019-03-04,2019-03-10,,49,0,1,7,,0,8,1,0,0,1,9,40,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,11,2019-03-11,2019-03-17,,62,0,2,8,,0,10,3,0,0,3,13,49,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,12,2019-03-18,2019-03-24,,62,0,0,4,,0,4,1,0,0,1,5,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,13,2019-03-25,2019-03-31,,67,0,1,2,,0,3,1,0,0,1,4,63,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,14,2019-04-01,2019-04-07,,63,0,0,0,,0,0,1,0,0,1,1,62,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,15,2019-04-08,2019-04-14,,60,0,1,4,,0,5,1,0,0,1,6,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,16,2019-04-15,2019-04-21,,39,0,0,0,,0,0,0,0,0,0,0,39,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,17,2019-04-22,2019-04-28,,44,0,0,2,,0,2,0,0,0,0,2,42,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,18,2019-04-29,2019-05-05,,50,0,0,0,,0,0,0,0,0,0,0,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,19,2019-05-06,2019-05-12,,61,0,0,1,,0,1,0,0,0,0,1,60,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,20,2019-05-13,2019-05-19,,71,0,0,1,,0,1,0,0,0,0,1,70,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,21,2019-05-20,2019-05-26,,62,0,0,3,,0,3,0,0,0,0,3,59,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,22,2019-05-27,2019-06-02,,60,0,0,3,,0,3,0,0,0,0,3,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,23,2019-06-03,2019-06-09,,155,0,0,2,,0,2,0,0,1,1,3,152,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,24,2019-06-10,2019-06-16,,298,0,0,6,,0,6,1,0,0,1,7,291,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,25,2019-06-17,2019-06-23,,94,0,0,3,,0,3,0,0,0,0,3,91,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,26,2019-06-24,2019-06-30,,96,0,0,18,,0,18,0,1,0,1,19,77,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,27,2019-07-01,2019-07-07,,116,0,0,19,,0,19,0,0,0,0,19,97,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,28,2019-07-08,2019-07-14,,107,0,1,14,,0,15,1,0,0,1,16,91,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,29,2019-07-15,2019-07-21,,97,0,1,10,,0,11,2,2,0,4,15,82,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,30,2019-07-22,2019-07-28,,47,0,0,1,,0,1,2,0,0,2,3,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,31,2019-07-29,2019-08-04,,59,0,0,2,,0,2,0,0,0,0,2,57,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,32,2019-08-05,2019-08-11,,76,0,3,1,,0,4,0,0,0,0,4,72,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,33,2019-08-12,2019-08-18,,92,0,2,5,,0,7,7,8,1,16,23,69,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,34,2019-08-19,2019-08-25,,49,0,1,1,,0,2,4,0,0,4,6,43,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,35,2019-08-26,2019-09-01,,54,0,1,2,,0,3,2,0,0,2,5,49,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,36,2019-09-02,2019-09-08,,69,0,2,6,,0,8,0,0,0,0,8,61,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,37,2019-09-09,2019-09-15,,80,0,1,0,,0,1,2,0,0,2,3,77,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,38,2019-09-16,2019-09-22,,75,0,3,2,,0,5,2,0,0,2,7,68,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,39,2019-09-23,2019-09-29,,88,0,0,3,,0,3,1,5,0,6,9,79,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,40,2019-09-30,2019-10-06,,61,0,1,1,,0,2,1,4,0,5,7,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,41,2019-10-07,2019-10-13,,74,0,3,3,,0,6,4,1,1,6,12,62,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,42,2019-10-14,2019-10-20,,61,0,6,2,,0,8,0,3,0,3,11,50,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,43,2019-10-21,2019-10-27,,47,0,2,0,,0,2,0,2,0,2,4,43,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,44,2019-10-28,2019-11-03,,73,0,2,2,,0,4,3,2,0,5,9,64,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,45,2019-11-04,2019-11-10,,67,0,1,0,,0,1,0,3,0,3,4,63,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,46,2019-11-11,2019-11-17,,61,0,0,2,,0,2,1,4,0,5,7,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,47,2019-11-18,2019-11-24,,32,0,1,1,,0,2,0,0,0,0,2,30,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,48,2019-11-25,2019-12-01,,66,0,1,1,,0,2,0,2,0,2,4,62,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,49,2019-12-02,2019-12-08,,61,0,1,0,,0,1,0,0,0,0,1,60,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,50,2019-12-09,2019-12-15,,26,0,0,1,,0,1,0,1,1,2,3,23,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,51,2019-12-16,2019-12-22,,62,0,0,0,,0,0,1,0,0,1,1,61,No Report
Peru,Region of the Americas of WHO,Tropical South America,2019,52,2019-12-23,2019-12-29,,49,0,0,2,,0,2,0,3,0,3,5,44,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,1,2019-12-30,2020-01-05,,0,0,0,0,,0,0,0,0,,0,0,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,2,2020-01-06,2020-01-12,,60,0,2,0,,0,2,2,2,,4,6,54,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,3,2020-01-13,2020-01-19,,341,0,2,0,,0,2,0,2,,2,4,337,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,4,2020-01-20,2020-01-26,,499,0,6,0,,0,6,0,4,,4,10,489,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,5,2020-01-27,2020-02-02,,156,0,0,0,,0,0,0,2,,2,2,154,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,6,2020-02-03,2020-02-09,,496,0,6,2,,0,8,2,0,,2,10,486,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,7,2020-02-10,2020-02-16,,860,0,0,0,,0,0,0,0,,0,0,860,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,8,2020-02-17,2020-02-23,,454,0,4,0,,0,4,0,0,,0,4,450,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,9,2020-02-24,2020-03-01,,718,0,6,2,,0,8,0,0,,0,8,710,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,10,2020-03-02,2020-03-08,,114,0,6,0,,0,6,0,4,,4,10,104,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,11,2020-03-09,2020-03-15,,100,0,0,0,,0,0,0,0,,0,0,100,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,12,2020-03-16,2020-03-22,,92,0,0,2,,0,2,2,0,,2,4,88,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,13,2020-03-23,2020-03-29,,20,0,0,0,,0,0,0,0,,0,0,20,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,14,2020-03-30,2020-04-05,,34,0,4,0,,0,4,0,0,,0,4,30,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,15,2020-04-06,2020-04-12,,14,0,0,0,,0,0,0,2,,2,2,12,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,16,2020-04-13,2020-04-19,,7,0,0,0,,0,0,0,0,,0,0,7,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,17,2020-04-20,2020-04-26,,12,0,2,0,,0,2,0,2,,2,4,8,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,18,2020-04-27,2020-05-03,,0,0,0,0,,0,0,0,0,,0,0,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,19,2020-05-04,2020-05-10,,0,0,0,0,,0,0,0,0,,0,0,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,20,2020-05-11,2020-05-17,,0,0,0,0,,0,0,0,0,,0,0,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,21,2020-05-18,2020-05-24,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,22,2020-05-25,2020-05-31,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,23,2020-06-01,2020-06-07,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,24,2020-06-08,2020-06-14,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,25,2020-06-15,2020-06-21,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,26,2020-06-22,2020-06-28,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,27,2020-06-29,2020-07-05,,0,,,,,,,,,,,,,No Report
Peru,Region of the Americas of WHO,Tropical South America,2020,28,2020-07-06,2020-07-12,,0,,,,,,,,,,,,,No Report
